category,date,name,source,website
Unlicensed entities,2017-09-04,Global Wealth Center,sfc,www.gwcmacau.com
Unlicensed entities,2017-08-28,Watson & Gray Limited,sfc,www.watsongraylimited.com
Unlicensed entities,2017-08-29,CNG Advisors,sfc,cngadvisors.com
Unlicensed entities,2017-09-05,Alliance Consultants,sfc,i) www.allianceconsults.com
Unlicensed entities,2017-09-06,BNP Forex Limited,sfc,i)  www.bnpforex.com
Unlicensed entities,2017-09-06,Carter Flanagan Private Asset Management,sfc,-
Unlicensed entities,2017-09-06,DTCM Capital Management Limited / DTCM Asset Management (HK) Limited / DTCM Consulting Limited,sfc,www.dtcmhk.com
Unlicensed entities,2017-09-07,Shanghai International Financial Group,sfc,www.shangintfg.cn.com
Unlicensed entities,2017-09-12,Escuela Trades,sfc,www.escuelatrades.com
Suspicious websites,2017-09-12,www.faalimited.com,sfc,www.faalimited.com
Unlicensed entities,2017-09-08,DSW Enterprises L.L.P. / DSW Partners,sfc,www.dsw-partners.com
Unlicensed entities,2017-09-12,Werner Stocker,sfc,www.wernerstocker.com
Fake regulators and/or market operators,2017-09-21,Hong Kong International Board Financial Investment Group Company Limited,sfc,(i) www.hkibw.com
Fake regulators and/or market operators,2017-09-21,Hong Kong Enterprise Equity Transfer Market Limited/ Hong Kong Enterprises Takeover Market Limited/HKOTC,sfc,www.hongkongotc.com
Unlicensed entities,2017-09-21,International Leaders Capital,sfc,www.ilcsss.com
Fake regulators and/or market operators,2017-09-21,Hong Kong International Board Group Limited,sfc,(i) www.hkibw.com
Unlicensed entities,2017-10-04,OSG Forex / Optimum Standard International Group Limited,sfc,www.osgforex.com
Fake regulators and/or market operators,,Regulatory Compliance and Oversight Department,sfc,
Suspicious websites,2017-09-22,www.yfassetmanagement.com,sfc,www.yfassetmanagement.com
Unlicensed entities,2017-10-10,CTI China Renaissance,sfc,https://ctimanagement.com
Suspicious websites,2017-10-10,www.zjxqw.cn/Singlepage.aspx?classId=70,sfc,www.zjxqw.cn/Singlepage.aspx?classId=70
Suspicious websites,2017-10-10,http://zhangjiahua.168tjw.com/contact,sfc,http://zhangjiahua.168tjw.com/contact
Suspicious websites,2017-10-10,http://zhan.renren.com/qunyiqihuo?checked=true,sfc,http://zhan.renren.com/qunyiqihuo?checked=true
Suspicious websites,2017-10-10,www.qunyijinrong.com,sfc,www.qunyijinrong.com
Suspicious websites,2017-10-10,Shitong Futures,sfc,www.shanyimen.com
Suspicious websites,2017-10-10,www.hzzrlp.com/index.php?m=goods&a=details&content_id=125,sfc,www.hzzrlp.com/index.php?m=goods&a=details&content_id=125
Suspicious websites,2017-10-10,www.qiniutz.com,sfc,www.qiniutz.com
Unlicensed entities,2017-10-10,Lexinta Capital Management Limited/Lexinta Group Limited,sfc,www.lexinta.com
Unlicensed entities,2017-10-10,Imperial Capital Corporation Limited,sfc,-
Fake regulators and/or market operators,2017-10-10,Asia Futures Exchange / ASIAFEX,sfc,www.asiafex.org
Unlicensed entities,2017-10-10,Mitsubishi Global,sfc,www.mitsubishi-global.com
Unlicensed entities,2017-10-13,Takara Global,sfc,www.takaraglobal.com
Unlicensed entities,2017-10-17,Bark Capital Partners,sfc,www.barkcapitalpartners.com
Unlicensed entities,2017-10-17,Panther Trading International Co (HK),sfc,-
Unlicensed entities,2017-10-13,Union Glory Gold Group,sfc,www.unionglorygold.com
Unlicensed entities,2017-10-17,AFC Management Limited,sfc,www.afcml.com
Unlicensed entities,2017-10-20,Harvest Asset Holdings Ltd,sfc,www.harvestassetholdingsltd.com
Suspicious websites,2017-10-20,www.rifagw.com,sfc,www.rifagw.com
Suspicious websites,2017-10-20,www.rffg.hk,sfc,www.rffg.hk
Suspicious websites,2017-10-20,http://qh.98cml.net,sfc,http://qh.98cml.net
Unlicensed entities,2017-10-23,Allen Baker,sfc,www.allenbaker.com
Suspicious websites,2017-10-27,https://sxbmarket.com,sfc,https://sxbmarket.com
Unlicensed entities,2017-10-24,CMC Gao Hua,sfc,www.cmcalliance.com
Suspicious websites,2017-10-31,https://onlinefidelityhk.net,sfc,https://onlinefidelityhk.net
Unlicensed entities,2017-10-31,www.onlinefidelityhk.com,sfc,www.onlinefidelityhk.com
Unlicensed entities,2017-11-02,Giant Management Corporation Limited,sfc,www.giantmc.com
Unlicensed entities,2017-11-06,Algo Capitals / Algo Capital,sfc,www.algocapitals.com
Unlicensed entities,2017-11-06,Five Winds Asset Management,sfc,www.fivewindsam.com
Unlicensed entities,2017-11-06,Questra World Lionara Swiss Consulting SA,sfc,www.lionoraswiss.com
Unlicensed entities,2017-11-09,Spencer Associates Limited,sfc,www.spencerassociatesltd.com
Unlicensed entities,2017-11-09,International Trading,sfc,www.international-trading.com
Unlicensed entities,2017-11-09,ZYWealth,sfc,www.zywealth.hk
Unlicensed entities,2017-11-10,Vortex Assets Limited,sfc,www.vortexassets.com
Unlicensed entities,2017-11-10,"Elon Global Strategy Co., Limited",sfc,http://celestialglory.com/business/finance-2.html
Unlicensed entities,2017-11-10,RNK Global,sfc,www.rnkglobal.com
Unlicensed entities,2017-11-13,Richardson & Russell Holdings,sfc,www.richardsonrussellholdings.com
Unlicensed entities,2017-11-13,Prime Asset Capital,sfc,www.primeassetcapital.com
Unlicensed entities,2017-11-13,FXBTG Financial Limited,sfc,(i) https://www1.fxbtg-bank.com
Unlicensed entities,2017-11-16,Credit Suisse Financial,sfc,http://www.csfchi.com
Unlicensed entities,2017-11-20,Tokai National Partners,sfc,www.tnpsecurities.com
Unlicensed entities,2017-11-21,Eastern Land Capital Partners Limited,sfc,www.easternlandcp.com
Unlicensed entities,2017-11-14,LT Global Ltd / LT7 Global Ltd,sfc,i) www.lt7.com
Unlicensed entities,2017-11-21,VISA Bank / VISA Fund Management / visabanking,sfc,(i) www.visabanking.com
Unlicensed entities,2017-11-22,Rising International Management Company Limited,sfc,www.fxrising.com
Unlicensed entities,2017-11-24,Jet Technology Limited (aka JETFX),sfc,www.jetforexs.com
Unlicensed entities,2017-12-05,Oakfair Investment L.L.C. / Oakfair Investment,sfc,www.oakfairinvestment.com
Unlicensed entities,2017-12-07,Mianchang Financial Holdings Hong Kong Limited,sfc,www.mcjr.hk
Unlicensed entities,2017-12-07,Regal Investment / Regal Investment LLC,sfc,www.regal-investment.com
Unlicensed entities,2017-12-14,"Hong Kong Huanyu Futures Co, Ltd",sfc,www.huanyuqh.hk
Unlicensed entities,2017-12-14,Olympia Capital Exchange,sfc,www.olympiacapitalx.com
Unlicensed entities,2017-12-18,Cradle Heights,sfc,www.cradleheights.com
Unlicensed entities,2017-12-29,Zavori Financial Group (Asia) Limited,sfc,Nil
Unlicensed entities,2017-12-29,First Federal Securities (Cayman) Limited,sfc,Nil
Unlicensed entities,2018-01-05,FG Global Enrich Limited,sfc,www.fgenrich.com
Unlicensed entities,2018-01-05,Oovao Powers Limited,sfc,www.perfect-right.com
Unlicensed entities,2018-01-05,MSFG Capital Limited,sfc,www.msfg.com.hk
Unlicensed entities,2018-01-12,Hamilton Wealth Advisors,sfc,www.hamiltonwealthadvisors.com/
Unlicensed entities,2018-01-12,Long Zhen Investment Company Limited,sfc,www.longzhen-hk.com
Suspicious websites,2018-01-15,中融國際期貨服務有限公司 (Chinese name only),sfc,i) www.91zhongrong.com
Unlicensed entities,2018-01-16,Schmidt Karl Ludwig,sfc,www.schmidtkarlludwig.com
Unlicensed entities,2018-01-16,Birch Century International,sfc,www.birchcentury.com
Unlicensed entities,2018-01-22,Royce Equity Management,sfc,www.royceequity.management
Unlicensed entities,2018-01-17,FTP Global,sfc,www.ftpglobal.com
Fake regulators and/or market operators,2018-01-22,Hongkong Enterprise Equity Transfer Management System Center Co Ltd,sfc,http://hk-otc.com.cn
Unlicensed entities,2018-01-22,Hui Yao International (Hong Kong),sfc,www.fxhuiy.com
Suspicious websites,2018-01-24,www.minzhong279.com,sfc,www.minzhong279.com
Suspicious websites,2018-01-24,香港民眾國際期貨交易中心 (Chinese name only),sfc,www.gsxryjy.com
Suspicious websites,2018-01-24,http://trfinance.hk,sfc,http://trfinance.hk
Suspicious websites,2018-01-24,Time Rich China,sfc,www.trfs.hk
Suspicious websites,2018-01-25,http://gjs.chuangak.cn/web/zhyi,sfc,http://gjs.chuangak.cn/web/zhyi
Suspicious websites,2018-01-25,China International Futures,sfc,http://gzsfood.com
Suspicious websites,2018-01-25,China International Futures,sfc,http://www.zyqhv.com
Unlicensed entities,2018-01-26,"GQM International Group Co., Limited",sfc,www.xinyamall.com
Unlicensed entities,2018-02-02,Ferguson Mercer Capital Partners Ltd,sfc,www.ferguson-mercer.com
Unlicensed entities,2018-02-07,"Hongta Securities Co., Ltd.",sfc,www.hongtasecurities.com
Unlicensed entities,2018-02-07,Alpha Consulting,sfc,www.alphaconsultinguk.com
Fake regulators and/or market operators,2018-02-07,New York Regulatory Division,sfc,www.nyregdiv.org
Unlicensed entities,2018-02-07,Levine & Levine Law Specialists,sfc,Nil
Unlicensed entities,2018-02-12,信合國際投資有限公司 [Chinese name only],sfc,www.xhgjjr.com
Suspicious websites,2018-02-21,www.fcztc6.com,sfc,www.fcztc6.com
Unlicensed entities,2018-02-22,Shinhan Daiwa Brokerage,sfc,www.sdbholdings.com
Unlicensed entities,2018-02-22,Hollis Kookmin Financial,sfc,www.hkfglobal.com
Unlicensed entities,2018-02-22,State Bridge Partners,sfc,www.statebridgepartners.com
Suspicious websites,2018-02-23,Forthright International Company Limited,sfc,www.fdzq.com
Suspicious websites,2018-02-27,www.hbblmw.com,sfc,www.hbblmw.com
Unlicensed entities,2018-02-27,Valbury Global Financial Limited,sfc,www.valbury.hk
Unlicensed entities,2018-02-28,Ralph & Susan Limited,sfc,www.ralphsusanlimited.com
Unlicensed entities,2018-02-28,"Shenyang Chenghao Securities Brokerage Co., Ltd",sfc,http://shenyangchenghaosecurities.com
Unlicensed entities,2018-02-28,Techno FX UK Ltd / TechnoFX Limited,sfc,www.techofx.co.uk
Unlicensed entities,2018-02-28,Turtle Finance,sfc,www.haiguift.com
Unlicensed entities,2018-02-28,Canyon International HK,sfc,www.canyon-internationalhk.com
Unlicensed entities,2018-02-28,Inter Markets Service UK Limited / IMS FX Ltd,sfc,www.imsforex.com
Unlicensed entities,2018-02-28,MDF Capital Limited / MDF Trading Limited / Markets Direct Financial Group Limited,sfc,www.mdffx.com
Unlicensed entities,2018-02-28,EWinner Markets Co Ltd,sfc,http://cnforexam.com
Unlicensed entities,2018-03-01,Arcadia International,sfc,www.arcadiainternationalltd.com
Unlicensed entities,2018-03-02,EFG Private Limited (formerly known as EFG Corporation Limited) / Everence Financial Group,sfc,www.efgcorporation.com
Unlicensed entities,2018-03-02,ATB Holdings,sfc,http://atbholdings.com
Suspicious websites,2018-03-02,www.runxinkang.com,sfc,www.runxinkang.com
Suspicious websites,2018-03-02,www.rifaqh.com,sfc,www.rifaqh.com
Suspicious websites,2018-03-02,http://rtartrade.cn,sfc,http://rtartrade.cn
Suspicious websites,2018-03-02,http://aiooos.com,sfc,http://aiooos.com
Unlicensed entities,2018-03-02,HQBroker,sfc,www.hqbroker.com
Unlicensed entities,2018-03-02,Noke International (Hong Kong),sfc,www.nokegroup.com
Suspicious websites,2018-03-02,www.blamja.com,sfc,www.blamja.com
Unlicensed entities,2018-03-02,Toronto Sumitomo Trading,sfc,www.TSTinternational.com
Unlicensed entities,2018-03-12,ABC123 Group,sfc,www.abc-123.co
Unlicensed entities,2018-04-12,Rui Long International,sfc,www.rarlon1.com
Unlicensed entities,2018-03-29,Hong Kong Fengying Holding Company Limited,sfc,www.fengying.hk
Unlicensed entities,2018-04-16,Hamburg Capital,sfc,www.hamburgcapital.net
Unlicensed entities,2018-04-17,Franklin Bain Advisors Ltd,sfc,www.franklinbainadvisors.com
Unlicensed entities,2018-04-19,Northridge Financial Partners,sfc,www.northridgefinancialpartners.com
Suspicious websites,2018-04-19,www.dfzqhk.cn,sfc,www.dfzqhk.cn
Unlicensed entities,2018-04-19,Blackmore Consulting / Blackmore Consulting Group,sfc,www.blackmore-consulting.com
Unlicensed entities,2018-04-19,Michael Ulrich Hartmann,sfc,www.michaelulrichhartmann.co.uk
Unlicensed entities,2018-04-19,Swordfish Financial,sfc,www.swordfishfinancial.com
Unlicensed entities,2018-04-19,Kingsberg International Ltd.,sfc,www.kingsberg-international.com
Unlicensed entities,2018-04-20,Star Yao International (Hong Kong) Limited,sfc,www.starsyao.com
Unlicensed entities,2018-04-25,GG Binary Option,sfc,www.ggbinary.com
Suspicious websites,2018-04-25,www.lansforex.com,sfc,www.lansforex.com
Unlicensed entities,2018-04-26,FxFWay福威 / FxFWay UK Limited / Fortune Way HK Limited,sfc,www.fxfway.com
Unlicensed entities,2018-04-26,Pay Smart Limited,sfc,www.paysmartlimitedph.com
Unlicensed entities,2018-04-26,Caledonia Investment Company Limited,sfc,www.caledoniainvestcompltd.com
Unlicensed entities,2018-04-30,Zhonglian International Finance Group / Zhonglian Financial Group,sfc,(i) www.zljt.com.hk
Unlicensed entities,2018-05-03,Hui Ying Huan Qiu,sfc,www.huiyinghuanqiu.com
Unlicensed entities,2018-05-04,Metropol Invest Group / Metropol Invest Group Limited,sfc,www.metropolinvestgroup.com
Unlicensed entities,2018-05-07,The Adam Group,sfc,www.theadamgroup.com
Unlicensed entities,2018-05-08,Network Worth Incorporated,sfc,www.network-worth.com
Unlicensed entities,2018-05-11,STG Limited / Shengtian International Financial Group / Shing Tin International Trading Limited,sfc,www.stglimitedasia.com
Unlicensed entities,2018-05-11,Hongkong Cheng Hui Finance,sfc,www.chfinance.net
Unlicensed entities,2018-05-11,www.jinlifengtw.com,sfc,www.jinlifengtw.com
Unlicensed entities,2018-05-11,Castleton Rose Boutique Wealth Management,sfc,www.castleton-rose.com
Unlicensed entities,2018-05-14,Altera International Financial Limited,sfc,www.hkalt.com
Unlicensed entities,2018-05-15,Kaiju Limited,sfc,www.kaijufx.com
Unlicensed entities,2018-05-15,中宜期指有限公司 (Chinese name only),sfc,www.zhongyiqihuo.com
Unlicensed entities,2018-05-17,Albertson Group Co Ltd,sfc,-
Suspicious websites,2018-05-17,International Futures Channel Integrated Service Provider,sfc,www.ifcisp.com
Suspicious websites,2018-05-17,www.gdicapital.com,sfc,www.gdicapital.com
Suspicious websites,2018-05-18,www.dfzq.ink,sfc,www.dfzq.ink
Suspicious websites,2018-05-18,DongXing Futures Limited,sfc,www.donsenhk.com
Unlicensed entities,2018-05-28,ManlyFX,sfc,www.manlyfx.com
Unlicensed entities,2018-06-04,Xiaohangjia Futures Limited / Xiaohangjia Brokers,sfc,www.xhjkg.hk / www.xhjbrokers.com
Suspicious websites,2018-06-11,https://jinshuju.net/f/layize,sfc,https://jinshuju.net/f/layize
Suspicious websites,2018-06-12,www.y2hh.com,sfc,www.y2hh.com
Suspicious websites,2018-06-14,www.zgxfgj.com,sfc,www.zgxfgj.com
Unlicensed entities,2018-06-14,香港艾伯森集團 (Chinese name only),sfc,www.skintdd.com
Suspicious websites,2018-06-14,www.yifahk.com,sfc,www.yifahk.com
Suspicious websites,2018-06-15,www.horizoncapman.com,sfc,www.horizoncapman.com
Unlicensed entities,2018-06-15,鴻運財富 (Chinese name only),sfc,www.hydthk.com
Unlicensed entities,2018-06-19,柏富諾互聯網劵商服務平台 (Chinese name only),sfc,www.bainuohk.com
Unlicensed entities,2018-06-20,Gulf FX Investments / Gulf FX Ltd,sfc,www.gulffx.com
Unlicensed entities,2018-06-20,伯克國際 (Chinese name only),sfc,www.sairongpay.com
Unlicensed entities,2018-06-20,Kartarie,sfc,www.kartarie.com
Unlicensed entities,2018-06-20,"The Kimble, May and Bains Group",sfc,www.thekmbgroup.com
Unlicensed entities,2018-06-21,W.G. Consultant Limited,sfc,www.wgixau.com
Unlicensed entities,2018-06-20,Tricom Securities Limited,sfc,www.tricomsec-hk.com
Suspicious websites,2018-06-21,www.hfhqtz.com,sfc,www.hfhqtz.com
Suspicious websites,2018-06-21,Xiang Gang Kai Si Bo,sfc,http://kqphs.com/
Unlicensed entities,2018-06-21,Wayne Global Limited,sfc,www.waynefx.com
Suspicious websites,2018-06-22,https://sknsecurities.com,sfc,https://sknsecurities.com
Suspicious websites,2018-06-27,R2B,sfc,(i) https://r-2b.com
Unlicensed entities,2018-06-27,Williams Corporation Limited,sfc,-
Unlicensed entities,2018-06-28,Kamansen International Group / Kaimamson International Group / Hongkong Kaimanson Ltd,sfc,www.kmsmt4.com
Suspicious websites,2018-06-28,http://zyif.hk,sfc,http://zyif.hk
Suspicious websites,2018-06-28,http://zhongyangqihuo.cn,sfc,http://zhongyangqihuo.cn
Unlicensed entities,2018-06-28,Crystal Century Investment,sfc,www.crystalcenturyinvestment.com
Unlicensed entities,2018-06-29,Zhongtian Financial International Limited,sfc,www.ztjr.ltd
Unlicensed entities,2018-07-06,East Asia Global International Futures (Hong Kong) Limited,sfc,(i) www.dyhq.hk
Unlicensed entities,2018-07-10,Howard Capital Management Pty Ltd,sfc,www.hendcc.com
Unlicensed entities,2018-07-09,Hong Kong Rongxin Futures Investment Co Limited,sfc,www.131059.com
Unlicensed entities,2018-07-10,Yiguang Group (HK) Ltd,sfc,www.yiguanghk.com
Unlicensed entities,2018-07-10,Lexin International Futures (Hong Kong) Co Limited,sfc,www.lexinfinance.net
Unlicensed entities,2018-07-10,Tauro Capital Market Limited/ Tauro Pro Trade,sfc,cn.tauropro.cn
Unlicensed entities,2018-07-17,Hong Kong Capital Group,sfc,www.hkcgroup.co
Suspicious websites,2018-07-20,Huaxin Capital,sfc,www.hxfinance.hk
Unlicensed entities,2018-07-17,Big Boss Holdings Company Limited / Big Boss Financial Limited,sfc,www.bigboss-financial.com
Suspicious websites,2018-07-24,www.dtgj.com.hk / www.qh.svrvip.com,sfc,(i) www.dtgj.com.hk
Suspicious websites,2018-07-26,En Zheng Gold New Zealand Limited,sfc,www.597hr.com
Unlicensed entities,2018-07-27,ABBY Finance Limited,sfc,www.amicnk.com
Unlicensed entities,2018-07-26,Xinghui International Development Co Limited,sfc,www.xhforex.cn
Unlicensed entities,2018-07-30,Altera Capital Limited,sfc,www.svatc.com
Suspicious websites,2018-07-30,www.donsenhk.com,sfc,www.donsenhk.com
Suspicious websites,2018-08-01,www.zygjif.com,sfc,www.zygjif.com
Unlicensed entities,2018-08-01,"Hong Kong Enterprises Equity Trading Centre Co, Limited",sfc,www.hongkongeec.com
Unlicensed entities,2018-08-03,Eagle Investment Global Co Ltd,sfc,www.eco-forex.com
Unlicensed entities,2018-08-06,Sierra Holdings Limited,sfc,www.sierraholdingslimited.com
Unlicensed entities,2018-08-09,HongKong Carson Global Co Limited,sfc,www.hkgcap.com
Suspicious websites,2018-08-15,www.mmwcs.com,sfc,www.mmwcs.com
Unlicensed entities,2018-08-15,榮欣財富  (Chinese name only),sfc,www.rxcfhk.com
Suspicious websites,,www.wondercapitalgrouplimited.com,sfc,
Unlicensed entities,2018-08-22,ICIC International,sfc,www.icicgj.com
Unlicensed entities,2018-08-22,HongKong International Currency Investment Centre,sfc,www.hbtzzx.hk
Unlicensed entities,2018-08-23,Skywalker Capital (Hong Kong) Limited / 天行國際財富管理有限公司 (Chinese name only),sfc,www.skywalker-capital.com
Unlicensed entities,,Hongkong Jin Xin,sfc,www.xgjxtz.com
